			1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93
44	0.059	45	60.5 HR15Tw	80 HRBw	80 HRBw	89.5 HRBw	61.5 HR15Tw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	40.5 HR15Tw	No reqm't	No reqm't	86.5 HR15Tw	92 HR15Tw	94 HRBw	98 HRBw	98 HRBw	65 HRBw	94 HRBw	89 HRBw	89 HRBw	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	75 HRHw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HR15Tw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	90 HR15Tw / 94 HRBw	89 HRBw	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	84 HRBw	84 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HRBw	No reqm't
45	0.06	46	60 HREw	80 HRBw	80 HRBw	89.5 HRBw	62 HREw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	25 HREw	No reqm't	No reqm't	80 HRBw	92 HR15Tw	94 HRBw	98 HRBw	98 HRBw	65 HRBw	94 HRBw	89 HRBw	89 HRBw	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	75 HRHw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HR15Tw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	90 HR15Tw / 94 HRBw	89 HRBw	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	84 HRBw	84 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HRBw	No reqm't
46	0.061	47	60 HREw	80 HRBw	80 HRBw	89.5 HRBw	62 HREw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	25 HREw	No reqm't	No reqm't	80 HRBw	92 HR15Tw	94 HRBw	98 HRBw	98 HRBw	65 HRBw	94 HRBw	89 HRBw	89 HRBw	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	75 HRHw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HR15Tw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	90 HR15Tw / 94 HRBw	89 HRBw	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	84 HRBw	84 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HRBw	No reqm't
47	0.062	48	60 HREw	80 HRBw	80 HRBw	89.5 HRBw	62 HREw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	25 HREw	No reqm't	No reqm't	80 HRBw	92 HR15Tw	94 HRBw	98 HRBw	98 HRBw	65 HRBw	94 HRBw	89 HRBw	89 HRBw	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	75 HRHw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HR15Tw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	90 HR15Tw / 94 HRBw	89 HRBw	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	84 HRBw	84 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HRBw	No reqm't
48	0.063	49	60 HREw	80 HRBw	80 HRBw	89.5 HRBw	62 HREw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	25 HREw	No reqm't	No reqm't	80 HRBw	92 HR15Tw	94 HRBw	98 HRBw	98 HRBw	65 HRBw	94 HRBw	89 HRBw	89 HRBw	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	75 HRHw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HR15Tw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	90 HR15Tw / 94 HRBw	89 HRBw	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	84 HRBw	84 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HRBw	No reqm't
49	0.064	50	60 HREw	80 HRBw	80 HRBw	89.5 HRBw	62 HREw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	25 HREw	No reqm't	No reqm't	80 HRBw	92 HR15Tw	94 HRBw	98 HRBw	98 HRBw	65 HRBw	94 HRBw	89 HRBw	89 HRBw	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	75 HRHw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HR15Tw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	90 HR15Tw / 94 HRBw	89 HRBw	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	84 HRBw	84 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HRBw	No reqm't
50	0.065	51	60 HREw	80 HRBw	80 HRBw	89.5 HRBw	62 HREw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	25 HREw	No reqm't	No reqm't	80 HRBw	92 HR15Tw	94 HRBw	98 HRBw	98 HRBw	65 HRBw	94 HRBw	89 HRBw	89 HRBw	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	75 HRHw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HR15Tw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	90 HR15Tw / 94 HRBw	89 HRBw	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	84 HRBw	84 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HRBw	No reqm't
51	0.066	52	60 HREw	80 HRBw	80 HRBw	89.5 HRBw	62 HREw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	25 HREw	No reqm't	No reqm't	80 HRBw	92 HR15Tw	94 HRBw	98 HRBw	98 HRBw	65 HRBw	94 HRBw	89 HRBw	89 HRBw	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	75 HRHw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HR15Tw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	90 HR15Tw / 94 HRBw	89 HRBw	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	84 HRBw	84 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HRBw	No reqm't
52	0.067	53	60 HREw	80 HRBw	80 HRBw	89.5 HRBw	62 HREw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	25 HREw	No reqm't	No reqm't	80 HRBw	92 HR15Tw	94 HRBw	98 HRBw	98 HRBw	65 HRBw	94 HRBw	89 HRBw	89 HRBw	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	75 HRHw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HR15Tw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	90 HR15Tw / 94 HRBw	89 HRBw	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	84 HRBw	84 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HRBw	No reqm't
53	0.068	54	60 HREw	80 HRBw	80 HRBw	89.5 HRBw	62 HREw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	25 HREw	No reqm't	No reqm't	80 HRBw	92 HR15Tw	94 HRBw	98 HRBw	98 HRBw	65 HRBw	94 HRBw	89 HRBw	89 HRBw	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	75 HRHw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HR15Tw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	90 HR15Tw / 94 HRBw	89 HRBw	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	84 HRBw	84 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HRBw	No reqm't
54	0.069	55	60 HREw	80 HRBw	80 HRBw	89.5 HRBw	62 HREw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	25 HREw	No reqm't	No reqm't	80 HRBw	92 HR15Tw	94 HRBw	98 HRBw	98 HRBw	65 HRBw	94 HRBw	89 HRBw	89 HRBw	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	75 HRHw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HR15Tw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	90 HR15Tw / 94 HRBw	89 HRBw	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	84 HRBw	84 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HRBw	No reqm't
55	0.070	56	60 HREw	80 HRBw	80 HRBw	89.5 HRBw	62 HREw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	25 HREw	No reqm't	No reqm't	80 HRBw	92 HR15Tw	94 HRBw	98 HRBw	98 HRBw	65 HRBw	94 HRBw	89 HRBw	89 HRBw	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	75 HRHw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HR15Tw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	90 HR15Tw / 94 HRBw	89 HRBw	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	84 HRBw	84 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HRBw	No reqm't
56	0.071	57	60 HREw	80 HRBw	80 HRBw	89.5 HRBw	62 HREw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	25 HREw	No reqm't	No reqm't	80 HRBw	92 HR15Tw	94 HRBw	98 HRBw	98 HRBw	65 HRBw	94 HRBw	89 HRBw	89 HRBw	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	75 HRHw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HR15Tw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	90 HR15Tw / 94 HRBw	89 HRBw	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	84 HRBw	84 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HRBw	No reqm't
57	0.072	58	60 HREw	80 HRBw	80 HRBw	89.5 HRBw	62 HREw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	25 HREw	No reqm't	No reqm't	80 HRBw	92 HR15Tw	94 HRBw	98 HRBw	98 HRBw	65 HRBw	94 HRBw	89 HRBw	89 HRBw	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	75 HRHw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HR15Tw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	90 HR15Tw / 94 HRBw	89 HRBw	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	84 HRBw	84 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HRBw	No reqm't
58	0.073	59	60 HREw	80 HRBw	80 HRBw	89.5 HRBw	62 HREw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	25 HREw	No reqm't	No reqm't	80 HRBw	92 HR15Tw	94 HRBw	98 HRBw	98 HRBw	65 HRBw	94 HRBw	89 HRBw	89 HRBw	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	75 HRHw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HR15Tw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	90 HR15Tw / 94 HRBw	89 HRBw	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	84 HRBw	84 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HRBw	No reqm't
59	0.074	60	60 HREw	80 HRBw	80 HRBw	89.5 HRBw	62 HREw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	25 HREw	No reqm't	No reqm't	80 HRBw	92 HR15Tw	94 HRBw	98 HRBw	98 HRBw	65 HRBw	94 HRBw	89 HRBw	89 HRBw	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	75 HRHw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HR15Tw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	90 HR15Tw / 94 HRBw	89 HRBw	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	84 HRBw	84 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HRBw	No reqm't
60	0.075	61	60 HREw	80 HRBw	80 HRBw	89.5 HRBw	62 HREw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	25 HREw	No reqm't	No reqm't	80 HRBw	92 HR15Tw	94 HRBw	98 HRBw	98 HRBw	65 HRBw	94 HRBw	89 HRBw	89 HRBw	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	75 HRHw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HR15Tw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	90 HR15Tw / 94 HRBw	89 HRBw	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	84 HRBw	84 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HRBw	No reqm't
61	0.076	62	60 HREw	80 HRBw	80 HRBw	89.5 HRBw	62 HREw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	25 HREw	No reqm't	No reqm't	80 HRBw	92 HR15Tw	94 HRBw	98 HRBw	98 HRBw	65 HRBw	94 HRBw	89 HRBw	89 HRBw	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	75 HRHw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HR15Tw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	90 HR15Tw / 94 HRBw	89 HRBw	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	84 HRBw	84 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HRBw	No reqm't
62	0.077	63	60 HREw	80 HRBw	80 HRBw	89.5 HRBw	62 HREw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	25 HREw	No reqm't	No reqm't	80 HRBw	92 HR15Tw	94 HRBw	98 HRBw	98 HRBw	65 HRBw	94 HRBw	89 HRBw	89 HRBw	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	22 HRBw / 70 HREw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	75 HRHw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HR15Tw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	83.5 HRBw	83.5 HRBw	86 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	90 HR15Tw / 94 HRBw	89 HRBw	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	Use bare - no clad	84 HRBw	84 HRBw	86 HRBw	No reqm't	No reqm't	No reqm't	No reqm't	No reqm't	90 HRBw	No reqm't
